loinc_num,long_common_name,classtype,found_in_lab,found_in_obs_clin,found_in_obs_gen
13253-0,Legionella non-pneumophila Ab,1,1,,
13254-8,Legionella pneumophila atypic,1,1,,
13255-5,Legionella longbeachae 1+2 Ab,1,1,,
13256-3,Leishmania donovani IgG Ab [U,1,1,,
13257-1,Leishmania donovani IgM Ab [U,1,1,,
13258-9,Leishmania brasilensis IgG Ab,1,1,,
13259-7,Leishmania brasilensis IgM Ab,1,1,,
13260-5,Leishmania mexicana IgG Ab [U,1,1,,
13261-3,Leishmania mexicana IgM Ab [U,1,1,,
13262-1,Leishmania tropica IgG Ab [Un,1,1,,
13263-9,Leishmania tropica IgM Ab [Un,1,1,,
13264-7,Leptospira sp IgG Ab [Titer],1,1,,
13265-4,Leptospira sp IgM Ab [Titer],1,1,,
13266-2,Mumps virus IgG Ab [Units/vol,1,1,,
13267-0,Mumps virus IgM Ab [Units/vol,1,1,,
1326-8,U Ag [Presence] on Red Blood,1,1,,
13268-8,Mycoplasma pneumoniae Ab [Uni,1,1,,
13269-6,Mycoplasma pneumoniae Ab [Uni,1,1,,
13270-4,Mycoplasma pneumoniae IgA Ab,1,1,,
13271-2,Neisseria meningitidis serogr,1,1,,
13272-0,Neisseria meningitidis serogr,1,1,,
13273-8,Sporothrix schenckii Ab [Pres,1,1,,
13274-6,Toxocara canis Ab [Units/volu,1,1,,
13275-3,Toxocara canis IgM Ab [Units/,1,1,,
1327-6,U Ag [Presence] on Red Blood,1,1,,
13276-1,Toxocara canis IgA Ab [Units/,1,1,,
13277-9,Schistosoma sp IgG Ab [Units/,1,1,,
13278-7,Schistosoma sp IgM Ab [Units/,1,1,,
13279-5,Rubella virus IgG Ab [Units/v,1,1,,
13280-3,Rubella virus IgG Ab [Units/v,1,1,,
13281-1,Rubella virus IgG Ab [Units/v,1,1,,
13282-9,Rubella virus IgM Ab [Units/v,1,1,,
13283-7,Measles virus IgM Ab [Units/v,1,1,,
1328-4,U Ag [Presence] on Red Blood,1,1,,
13284-5,Salmonella typhi H D Ab [Pres,1,1,,
13285-2,Salmonella typhi O D Ab [Pres,1,1,,
13286-0,Toxoplasma gondii IgG Ab [Uni,1,1,,
13287-8,Toxoplasma gondii Ab [Units/v,1,1,,
13288-6,Treponema pallidum Ab [Units/,1,1,,
13289-4,Hantavirus hantaan Ab [Units/,1,1,,
13290-2,Trypanosoma cruzi IgM Ab [Uni,1,1,,
13291-0,Trypanosoma cruzi IgG Ab [Uni,1,1,,
1329-2,V Ab [Presence] in Serum or P,1,1,,
13292-8,Colorado tick fever virus IgG,1,1,,
13293-6,Colorado tick fever virus IgM,1,1,,
13294-4,Hepatitis E virus Ab [Presenc,1,1,,
13295-1,Coxsackievirus A10 Ab [Units/,1,1,,
13296-9,Deprecated Coxsackievirus A10,1,1,,
13297-7,Coxsackievirus A1 Ab [Units/v,1,1,,
13298-5,HLA-A [Type],1,1,,
13299-3,HLA-B [Type],1,1,,
13-3,Amikacin [Susceptibility] by,1,1,,
1330-0,V Ab [Presence] in Serum or P,1,1,,
13300-9,HLA-A+B [Type],1,1,,
13301-7,HLA-A+B+Bw [Type],1,1,,
13302-5,HLA-C [Type],1,1,,
13303-3,HLA-A+B+C (class I) [Type],1,1,,
13304-1,HLA-DR [Type],1,1,,
13305-8,HLA-DQ [Type],1,1,,
13306-6,HLA-DR beta [Type],1,1,,
13307-4,HLA-DQ alpha [Type],1,1,,
13308-2,Deprecated DNA,1,1,,
13309-0,Duffy group Ag [Type] on Red,1,1,,
13310-8,Kell group Ag [Type] on Red B,1,1,,
13311-6,MNS group Ag [Type] on Red Bl,1,1,,
13312-4,IgA IgG Ab [Units/volume] in,1,1,,
13313-2,IgM IgM Ab [Units/volume] in,1,1,,
13314-0,Bacteria identified in Semen,1,1,,
13315-7,Bacteria identified in 24 hou,1,1,,
13316-5,Vancomycin resistant enteroco,1,1,,
13317-3,Methicillin resistant Staphyl,1,1,,
1331-8,V Ab [Presence] in Serum or P,1,1,,
13318-1,Escherichia coli enteroinvasi,1,1,,
13319-9,Ova and parasites identified,1,1,,
13320-7,Ova and parasites identified,1,1,,
13321-5,Human papilloma virus IgG Ab,1,1,,
13322-3,Human papilloma virus IgM Ab,1,1,,
13323-1,Herpes simplex virus 2 Ab [Un,1,1,,
13324-9,Herpes simplex virus 1 Ab [Un,1,1,,
13325-6,Bartonella sp identified in B,1,1,,
1332-6,V Ag [Presence] on Red Blood,1,1,,
13326-4,Pneumocystis sp identified in,1,1,,
13327-2,Parainfluenza virus Ag [Prese,1,1,,
13328-0,Measles virus Ag [Presence] i,1,1,,
13329-8,Escherichia coli labile toxin,1,1,,
13330-6,Barr bodies [Presence] in Cer,1,1,,
13331-4,CD2+CD26+ cells/100 cells in,1,1,,
13332-2,CD4+CD25+ cells/100 cells in,1,1,,
13333-0,CD3+CD25+ cells/100 cells in,1,1,,
1333-4,V Ag [Presence] on Red Blood,1,1,,
13334-8,CD8+CD25+ cells/100 cells in,1,1,,
13335-5,CD4+CD29+ cells/100 cells in,1,1,,
13336-3,CD4+CD45RA+ cells/100 cells i,1,1,,
13337-1,CD8+HLA-DR+ cells/100 cells i,1,1,,
13338-9,CD8+CD57+ cells/100 cells in,1,1,,
13339-7,CD8+CD56+ cells/100 cells in,1,1,,
13340-5,CD3+CD38+ cells/100 cells in,1,1,,
13341-3,CD3+CD25+ cells/100 cells in,1,1,,
1334-2,V Ag [Presence] on Red Blood,1,1,,
13342-1,CD3+CD26+ cells/100 cells in,1,1,,
13343-9,CD4+HLA-DR+ cells/100 cells i,1,1,,
13344-7,CD8+CD38+ cells/100 cells in,1,1,,
13345-4,CD8+CD11b+ cells/100 cells in,1,1,,
13346-2,CD35 cells/100 cells in Blood,1,1,,
13347-0,RNA polymerase I+II+III Ab [P,1,1,,
13348-8,Monoclonal band observed [Ide,1,1,,
13349-6,Leukocytes [#/volume] in Stoo,1,1,,
13350-4,Deprecated Eosinophils/100 le,1,1,,
13351-2,Leukocytes other [#/volume] i,1,1,,
13352-0,Deprecated Neutrophils/100 le,1,1,,
13353-8,Deprecated Eosinophils/100 le,1,1,,
13354-6,Band form neutrophils/100 leu,1,1,,
13355-3,Unspecified cells/100 leukocy,1,1,,
13356-1,Fat [Presence] in Body fluid,1,1,,
13357-9,Synovial cells [Units/volume],1,1,,
13358-7,Collection time of Semen,1,1,,
1335-9,Whole blood given [Volume],1,1,,
13359-5,Character of Semen,1,1,,
13360-3,Deprecated Color of Semen - i,1,1,,
13361-1,Semen analysis panel,1,1,,
13362-9,Collection duration of Urine,1,1,,
13363-7,Collection duration of Stool,1,1,,
13364-5,Amino beta guanidinopropionat,1,1,,
13365-2,Amino beta guanidinopropionat,1,1,,
13366-0,Alpha aminoadipate [Mass/volu,1,1,,
1336-7,Xg sup(a) Ab [Presence] in Se,1,1,,
13367-8,Beta aminoisobutyrate [Mass/v,1,1,,
13368-6,Beta alanine [Mass/volume] in,1,1,,
13369-4,Carnosine [Mass/volume] in Ce,1,1,,
13370-2,Cystathionine [Mass/volume] i,1,1,,
13371-0,Cystine [Mass/volume] in Cere,1,1,,
13372-8,Homocystine [Mass/volume] in,1,1,,
13373-6,Hydroxylysine [Mass/volume] i,1,1,,
13374-4,Hydroxyproline [Mass/volume],1,1,,
1337-5,Xg sup(a) Ab [Presence] in Se,1,1,,
13375-1,Lysine [Mass/volume] in Cereb,1,1,,
13376-9,Methionine [Mass/volume] in C,1,1,,
13377-7,1-Methylhistidine [Mass/volum,1,1,,
13378-5,3-Methylhistidine [Mass/volum,1,1,,
13379-3,Ornithine [Mass/volume] in Ce,1,1,,
13380-1,Sarcosine [Mass/volume] in Ce,1,1,,
13381-9,Tyrosine [Mass/volume] in Cer,1,1,,
13382-7,Amino beta guanidinopropionat,1,1,,
1338-3,Xg sup(a) Ab [Presence] in Se,1,1,,
13383-5,Alpha aminobutyrate [Mass/vol,1,1,,
13384-3,Alpha aminoadipate [Mass/volu,1,1,,
13385-0,Beta aminoisobutyrate [Mass/v,1,1,,
13386-8,Anserine [Mass/volume] in Amn,1,1,,
13387-6,Arginine [Mass/volume] in Amn,1,1,,
13388-4,Asparagine [Mass/volume] in A,1,1,,
13389-2,Aspartate [Mass/volume] in Am,1,1,,
133-9,cefTAZidime [Susceptibility],1,1,,
13390-0,Beta alanine [Mass/volume] in,1,1,,
1339-1,Xg sup(a) Ag [Presence] on Re,1,1,,
13391-8,Carnosine [Mass/volume] in Am,1,1,,
13392-6,Citrulline [Mass/volume] in A,1,1,,
13393-4,Cystathionine [Mass/volume] i,1,1,,
13394-2,Cystine [Mass/volume] in Amni,1,1,,
13395-9,Glutamate [Mass/volume] in Am,1,1,,
13396-7,Glutamine [Mass/volume] in Am,1,1,,
13397-5,Glycine [Mass/volume] in Amni,1,1,,
13398-3,Histidine [Mass/volume] in Am,1,1,,
13399-1,Homocystine [Mass/volume] in,1,1,,
13400-7,Hydroxylysine [Mass/volume] i,1,1,,
13401-5,Hydroxyproline [Mass/volume],1,1,,
13402-3,Isoleucine [Mass/volume] in A,1,1,,
13403-1,Leucine [Mass/volume] in Amni,1,1,,
13404-9,Lysine [Mass/volume] in Amnio,1,1,,
13405-6,Methionine [Mass/volume] in A,1,1,,
13406-4,1-Methylhistidine [Mass/volum,1,1,,
13407-2,3-Methylhistidine [Mass/volum,1,1,,
13408-0,Ornithine [Mass/volume] in Am,1,1,,
1340-9,Xg sup(a) Ag [Presence] on Re,1,1,,
13409-8,Phenylalanine [Mass/volume] i,1,1,,
13410-6,Phosphoethanolamine [Mass/vol,1,1,,
13411-4,Phosphoserine [Mass/volume] i,1,1,,
13412-2,Proline [Mass/volume] in Amni,1,1,,
13413-0,Sarcosine [Mass/volume] in Am,1,1,,
13414-8,Serine [Mass/volume] in Amnio,1,1,,
13415-5,Taurine [Mass/volume] in Amni,1,1,,
13416-3,Threonine [Mass/volume] in Am,1,1,,
1341-7,Xg sup(a) Ag [Presence] on Re,1,1,,
13417-1,Tyrosine [Mass/volume] in Amn,1,1,,
13418-9,Tryptophan [Mass/volume] in A,1,1,,
13419-7,Valine [Mass/volume] in Amnio,1,1,,
13420-5,EPINEPHrine [Mass/volume] in,1,1,,
13421-3,EPINEPHrine [Mass/volume] in,1,1,,
13422-1,EPINEPHrine [Mass/volume] in,1,1,,
13423-9,EPINEPHrine [Mass/volume] in,1,1,,
13424-7,EPINEPHrine [Mass/volume] in,1,1,,
1342-5,Yt sup(a) Ab [Presence] in Se,1,1,,
13425-4,EPINEPHrine [Mass/volume] in,1,1,,
13426-2,Norepinephrine [Mass/volume],1,1,,
13427-0,Norepinephrine [Mass/volume],1,1,,
13428-8,Norepinephrine [Mass/volume],1,1,,
13429-6,Norepinephrine [Mass/volume],1,1,,
13430-4,Norepinephrine [Mass/volume],1,1,,
13431-2,Norepinephrine [Mass/volume],1,1,,
13432-0,DOPamine [Mass/volume] in Ser,1,1,,
1343-3,Yt sup(a) Ab [Presence] in Se,1,1,,
13433-8,DOPamine [Mass/volume] in Ser,1,1,,
13434-6,DOPamine [Mass/volume] in Ser,1,1,,
13435-3,DOPamine [Mass/volume] in Ser,1,1,,
13436-1,DOPamine [Mass/volume] in Ser,1,1,,
13437-9,DOPamine [Mass/volume] in Ser,1,1,,
13438-7,Protein Fractions [Interpreta,1,1,,
13439-5,Protein Fractions [Interpreta,1,1,,
13440-3,Immunofixation for Urine,1,1,,
1344-1,Yt sup(a) Ab [Presence] in Se,1,1,,
13441-1,Creatinine renal clearance in,1,1,,
13442-9,Creatinine renal clearance in,1,1,,
13443-7,Creatinine renal clearance in,1,1,,
13444-5,Calcium/Albumin [Mass Ratio],1,1,,
13445-2,Deprecated Creatinine renal c,1,1,,
13446-0,Creatinine renal clearance/1.,1,1,,
13447-8,Creatinine renal clearance/1.,1,1,,
13448-6,Calcium/Osmolality [Mass Rati,1,1,,
13449-4,Creatinine renal clearance/1.,1,1,,
13450-2,Creatinine renal clearance/1.,1,1,,
13451-0,Creatinine dialysis fluid cle,1,1,,
13452-8,Iron/Transferrin [Mass Ratio],1,1,,
13453-6,Deprecated Glucose mean value,1,1,,
13454-4,Calcium-phosphorus product [(,1,1,,
13455-1,Lithium.plasma/Lithium.RBC [M,1,1,,
13456-9,IgG synthesis rate [Units/vol,1,1,,
13457-7,Cholesterol in LDL [Mass/volu,1,1,,
1345-8,Yt sup(a) Ag [Presence] on Re,1,1,,
13458-5,Cholesterol in VLDL [Mass/vol,1,1,,
13459-3,Cholesterol in LDL/Cholestero,1,1,,
13460-1,Deprecated Cholesterol.in LDL,1,1,,
13461-9,Monoacetyldapsone/Dapsone [Ma,1,1,,
13462-7,Apolipoprotein A-I/Apolipopro,1,1,,
13463-5,Arsenic/Creatinine [Mass Rati,1,1,,
13464-3,Chromium/Creatinine [Mass Rat,1,1,,
13465-0,Mercury/Creatinine [Mass Rati,1,1,,
1346-6,Yt sup(a) Ag [Presence] on Re,1,1,,
13466-8,Lead/Creatinine [Mass Ratio],1,1,,
13467-6,Selenium/Creatinine [Mass Rat,1,1,,
13468-4,Cobalt/Creatinine [Mass Ratio,1,1,,
13469-2,Thallium/Creatinine [Mass Rat,1,1,,
134-7,cefTAZidime [Susceptibility],1,1,,
13470-0,Aluminum/Creatinine [Mass Rat,1,1,,
13471-8,Cadmium/Creatinine [Mass Rati,1,1,,
13472-6,Nickel/Creatinine [Mass Ratio,1,1,,
13473-4,Zinc/Creatinine [Mass Ratio],1,1,,
1347-4,Yt sup(a) Ag [Presence] on Re,1,1,,
13474-2,Magnesium/Creatinine [Mass Ra,1,1,,
13475-9,Fluoride/Creatinine [Mass Rat,1,1,,
13476-7,Silver/Creatinine [Mass Ratio,1,1,,
13477-5,Orthocresol/Creatinine [Mass,1,1,,
13478-3,Tetrahydrocannabinol/Creatini,1,1,,
13479-1,Benzoylecgonine/Creatinine [M,1,1,,
13480-9,18-Hydroxydeoxycortisol/Creat,1,1,,
13481-7,Gonadotropin peptide/Creatini,1,1,,
1348-2,Yt sup(b) Ab [Presence] in Se,1,1,,
13482-5,Aldosterone/Creatinine [Mass,1,1,,
13483-3,Oxalate/Creatinine [Mass Rati,1,1,,
13484-1,Creatine/Creatinine [Mass Rat,1,1,,
13485-8,Beta-2-Microglobulin/Creatini,1,1,,
13486-6,Testosterone/Creatinine [Mass,1,1,,
13487-4,Phenol/Creatinine [Mass Ratio,1,1,,
13488-2,aPTT in Control Platelet poor,1,1,,
13489-0,Follitropin/Creatinine [Mass,1,1,,
1349-0,Yt sup(b) Ab [Presence] in Se,1,1,,
13490-8,Lutropin/Creatinine [Mass Rat,1,1,,
13491-6,Deprecated CD4+CD25+ cells/10,1,1,,
13492-4,Deprecated CD4+HLA-DR+ cells/,1,1,,
13493-2,Deprecated CD8+CD25+ cells/10,1,1,,
13494-0,Volume of 4 hour Dialysis flu,1,1,,
13495-7,Volume of 24 hour Dialysis fl,1,1,,
13496-5,Triple phosphate crystals [ty,1,1,,
13497-3,Dextroamphetamine/Levoampheta,1,1,,
13498-1,Dextromethamphetamine/Levomet,1,1,,
13499-9,HIV 1 Ab band pattern [Interp,1,1,,
13500-4,Amino acid pattern [Interpret,1,1,,
13501-2,Herpes simplex virus 2 Ab pat,1,1,,
13502-0,Borrelia burgdorferi IgG band,1,1,,
13503-8,Borrelia burgdorferi IgM band,1,1,,
13504-6,Deprecated Borrelia burgdorfe,1,1,,
13505-3,Herpes simplex virus 1+2 Ab p,1,1,,
13506-1,Urea nitrogen renal clearance,1,1,,
13507-9,Lupus erythematosus cells [Pr,1,1,,
1350-8,Yt sup(b) Ab [Presence] in Se,1,1,,
13508-7,Hematocrit [Volume Fraction],1,1,,
13509-5,Microscopic observation [Iden,1,1,,
13510-3,Microscopic observation [Iden,1,1,,
13511-1,Cyanide ascorbate screen [Pre,1,1,,
13512-9,Microscopic observation [Iden,1,1,,
13513-7,Iron.microscopic observation,1,1,,
13514-5,Hemoglobin pattern [Interpret,1,1,,
13515-2,Hemoglobin pattern [Interpret,1,1,,
1351-6,Yt sup(b) Ag [Presence] on Re,1,1,,
13516-0,Neutrophils/100 leukocytes in,1,1,,
13517-8,Variant lymphocytes/100 leuko,1,1,,
13518-6,Variant lymphocytes/100 leuko,1,1,,
13519-4,Basophils/100 leukocytes in C,1,1,,
13520-2,Deprecated Basophils/100 leuk,1,1,,
13521-0,Blasts/100 leukocytes in Cere,1,1,,
13522-8,Blasts/100 leukocytes in Body,1,1,,
13523-6,Leukocytes other/100 leukocyt,1,1,,
1352-4,Yt sup(b) Ag [Presence] on Re,1,1,,
13524-4,Leukocytes other/100 leukocyt,1,1,,
13525-1,Nonhematic cells/100 leukocyt,1,1,,
13526-9,Nonhematic cells/100 leukocyt,1,1,,
13527-7,Unidentified cells/100 leukoc,1,1,,
13528-5,Unidentified cells/100 leukoc,1,1,,
13529-3,Nucleated erythrocytes [#/vol,1,1,,
13530-1,Nucleated erythrocytes [#/vol,1,1,,
13531-9,Fat.microscopic observation [,1,1,,
1353-2,Yt sup(b) Ag [Presence] on Re,1,1,,
13532-7,Xanthochromia [Presence] of C,1,1,,
13533-5,Acid hemolysis [Presence] of,1,1,,
13534-3,Sucrose hemolysis [Presence],1,1,,
13535-0,Sucrose hemolysis of Red Bloo,1,1,,
13536-8,Globulin [Mass/volume] in Pla,1,1,,
13537-6,Deprecated Protein [Mass/volu,1,1,,
13538-4,"Carbon dioxide, total [Moles/",1,1,,
13539-2,Phosphate [Moles/volume] in U,1,1,,
135-4,cefTAZidime [Susceptibility],1,1,,
1354-0,11-Deoxycorticosteroids [Mass,1,1,,
13540-0,"Carbon dioxide, total [Moles/",1,1,,
13541-8,Deprecated Carbon dioxide [Mo,1,1,,
13542-6,Phosphate [Mass/volume] in Ce,1,1,,
13543-4,Deprecated Phosphate [Mass/vo,1,1,,
13544-2,4-Hydroxyglutethimide [Presen,1,1,,
13545-9,ALPRAZolam [Presence] in Seru,1,1,,
13546-7,Amikacin [Mass/volume] in Bod,1,1,,
13547-5,Butriptyline [Presence] in Se,1,1,,
13548-3,chlorproMAZINE [Presence] in,1,1,,
13549-1,Clomipramine [Presence] in Se,1,1,,
13550-9,clonazePAM [Presence] in Seru,1,1,,
13551-7,Clorazepate [Presence] in Ser,1,1,,
13552-5,cloZAPine [Presence] in Serum,1,1,,
13553-3,Cocaethylene [Presence] in Se,1,1,,
13554-1,Cyclobenzaprine [Presence] in,1,1,,
13555-8,D-pseudoephedrine [Presence],1,1,,
13556-6,Demoxepam [Presence] in Serum,1,1,,
1355-7,11-Deoxycorticosteroids [Mass,1,1,,
13557-4,Norsertraline [Presence] in S,1,1,,
13558-2,Disopyramide [Presence] in Se,1,1,,
13559-0,Flecainide [Presence] in Seru,1,1,,
13560-8,fluvoxaMINE [Presence] in Ser,1,1,,
13561-6,Gentamicin [Mass/volume] in C,1,1,,
13562-4,Gentamicin [Mass/volume] in B,1,1,,
13563-2,Glutethimide [Presence] in Se,1,1,,
13564-0,Ibuprofen [Presence] in Serum,1,1,,
1356-5,11-Deoxycortisol [Mass/volume,1,1,,
13565-7,LORazepam [Presence] in Serum,1,1,,
13566-5,Mesoridazine [Presence] in Se,1,1,,
13567-3,Mexiletine [Presence] in Seru,1,1,,
13568-1,N-desalkylflurazepam [Presenc,1,1,,
13569-9,Norchlordiazepoxide [Presence,1,1,,
13570-7,Norclomipramine [Presence] in,1,1,,
13571-5,Norclozapine [Presence] in Se,1,1,,
13572-3,Nordiazepam [Presence] in Ser,1,1,,
1357-3,11-Deoxycortisol [Mass/volume,1,1,,
13573-1,Nordoxepin [Presence] in Seru,1,1,,
13574-9,Norfluoxetine [Presence] in S,1,1,,
13575-6,Normaprotiline [Presence] in,1,1,,
13576-4,oxyCODONE [Presence] in Serum,1,1,,
13577-2,PARoxetine [Presence] in Seru,1,1,,
13578-0,Promazine [Presence] in Serum,1,1,,
13579-8,Sertraline [Presence] in Seru,1,1,,
13580-6,Temazepam [Presence] in Serum,1,1,,
1358-1,Corticotropin [Mass/volume] i,1,1,,
13581-4,Theophylline [Mass/volume] in,1,1,,
13582-2,Theophylline [Mass/volume] in,1,1,,
13583-0,Thioridazine [Presence] in Se,1,1,,
13584-8,Tobramycin [Mass/volume] in B,1,1,,
13585-5,Trifluoperazine [Presence] in,1,1,,
13586-3,Vancomycin [Mass/volume] in C,1,1,,
13587-1,Vancomycin [Mass/volume] in B,1,1,,
13588-9,Venlafaxine [Presence] in Ser,1,1,,
13589-7,Activated protein C resistanc,1,1,,
13590-5,Activated protein C resistanc,1,1,,
13591-3,Factor inhibitor XXX [Units/v,1,1,,
13592-1,Platelet aggregation XXX indu,1,1,,
13593-9,Platelet aggregation prostagl,1,1,,
13594-7,Prekallikrein (Fletcher Facto,1,1,,
13595-4,Basophils/100 leukocytes in N,1,1,,
13596-2,Histiocytes [Presence] in Nos,1,1,,
13597-0,Neutrophils/100 leukocytes in,1,1,,
13598-8,Deprecated Promyelocytes/100,1,1,,
1359-9,Corticotropin [Mass/volume] i,1,1,,
13599-6,Promonocytes/100 leukocytes i,1,1,,
13600-2,11-Deoxycortisol [Mass/volume,1,1,,
13601-0,11-Deoxycortisol [Mass/volume,1,1,,
13602-8,11-Deoxycortisol [Mass/volume,1,1,,
13603-6,17-Hydroxypregnenolone [Mass/,1,1,,
13604-4,17-Hydroxypregnenolone [Mass/,1,1,,
13605-1,17-Hydroxypregnenolone [Mass/,1,1,,
13606-9,Glucose [Mass/volume] in Seru,1,1,,
1360-7,Corticotropin [Mass/volume] i,1,1,,
13607-7,Glucose [Mass/volume] in Seru,1,1,,
13608-5,Insulin [Mass/volume] in Seru,1,1,,
13609-3,Insulin [Mass/volume] in Seru,1,1,,
13610-1,3-Beta-Androstanediol [Mass/v,1,1,,
13611-9,6-Beta-Hydroxycortisol [Mass/,1,1,,
13612-7,Dehydroepiandrosterone (DHEA),1,1,,
13613-5,Ethanolamine [Mass/volume] in,1,1,,
13614-3,Etiocholanolone [Mass/volume],1,1,,
1361-5,Corticotropin [Mass/volume] i,1,1,,
13615-0,Gamma aminobutyrate [Mass/vol,1,1,,
13616-8,Nitrite [Mass/volume] in Wate,1,1,,
13617-6,Deprecated Prostaglandin D2 [,1,1,,
13618-4,Tetrahydroaldosterone [Mass/t,1,1,,
13619-2,Volume of 2 hour Urine,1,1,,
136-2,Ceftizoxime [Susceptibility],1,1,,
13620-0,Volume of 12 hour Urine,1,1,,
13621-8,Deprecated Thrombin time in P,1,1,,
13622-6,Acetaminophen [Mass/volume] i,1,1,,
1362-3,Corticotropin [Mass/volume] i,1,1,,
13623-4,Dextromethorphan [Mass/volume,1,1,,
13624-2,DOXOrubicin [Mass/volume] in,1,1,,
13625-9,Methoxsalen [Mass/volume] in,1,1,,
13626-7,Mitotane [Mass/volume] in Ser,1,1,,
13627-5,Erythrocytes [Presence] in Se,1,1,,
13628-3,Deprecated Spermatozoa Motile,1,1,,
13629-1,Interleukin 1 beta [Mass/volu,1,1,,
13630-9,Deprecated Immune complex [Un,1,1,,
1363-1,Corticotropin [Mass/volume] i,1,1,,
13631-7,Immune complex [Mass/volume],1,1,,
13632-5,Insulin receptor Ab [Titer] i,1,1,,
13633-3,Insulin receptor Ab [Presence,1,1,,
13634-1,Rheumatoid factor [Units/volu,1,1,,
13635-8,Ribosomal Ab [Titer] in Serum,1,1,,
13636-6,Ribosomal P Ab [Units/volume],1,1,,
13637-4,Trichloroethane [Mass/volume],1,1,,
13638-2,Chlordecone [Mass/volume] in,1,1,,
13639-0,Chlordecone [Mass/volume] in,1,1,,
13640-8,Vinyl chloride [Mass/volume],1,1,,
13641-6,Codeine [Presence] in Urine b,1,1,,
13642-4,Deprecated Ethylene glycol,1,1,,
13643-2,Lindane [Mass/volume] in Urin,1,1,,
13644-0,"1,3-Dimethylbenzene [Mass/vol",1,1,,
13645-7,Manganese [Mass/volume] in Wa,1,1,,
13646-5,Methaqualone [Mass/mass] in H,1,1,,
13647-3,Deprecated Methylene chloride,1,1,,
13648-1,Morphine [Presence] in Urine,1,1,,
1364-9,Corticotropin [Mass/volume] i,1,1,,
13649-9,Nickel [Mass/volume] in Water,1,1,,
13650-7,"1,2-Dimethylbenzene [Mass/vol",1,1,,
13651-5,"1,4-Dimethylbenzene [Mass/vol",1,1,,
13652-3,Zinc [Mass/mass] in Hair,1,1,,
13653-1,Epithelial cells.renal [#/vol,1,1,,
13654-9,Epithelial cells.squamous [#/,1,1,,
13655-6,Leukocytes [Presence] in Stoo,1,1,,
1365-6,Corticotropin [Mass/volume] i,1,1,,
13656-4,Phosphate crystals amorphous,1,1,,
13657-2,Urate crystals amorphous [#/v,1,1,,
13658-0,Urobilinogen [Presence] in Ur,1,1,,
13659-8,Epidermal growth factor recep,1,1,,
13660-6,Gonadotropin releasing hormon,1,1,,
13661-4,Ganglioside GD1b IgM Ab [Tite,1,1,,
13662-2,Ganglioside GD1b IgG Ab [Tite,1,1,,
13663-0,Asialoganglioside GM1 IgG Ab,1,1,,
1366-4,Corticotropin [Mass/volume] i,1,1,,
13664-8,Myelin associated glycoprotei,1,1,,
13665-5,1-Methylhistidine/Creatinine,1,1,,
13666-3,Alpha aminoadipate/Creatinine,1,1,,
13667-1,Alpha aminobutyrate/Creatinin,1,1,,
13668-9,2-Ethyl-3-Hydroxypropionate/C,1,1,,
13669-7,2-Hydroxy-3-Methylvalerate/Cr,1,1,,
13670-5,2-Hydroxyadipate/Creatinine [,1,1,,
13671-3,Alpha hydroxybutyrate/Creatin,1,1,,
1367-2,Corticotropin [Mass/volume] i,1,1,,
13672-1,2-Hydroxyglutarate/Creatinine,1,1,,
13673-9,2-Hydroxyisocaproate/Creatini,1,1,,
13674-7,2-Hydroxyisovalerate/Creatini,1,1,,
13675-4,2-methyl-3-hydroxybutyrate (C,1,1,,
13676-2,"2-Oxo,3-Methylvalerate/Creati",1,1,,
13677-0,2-Oxoadipate/Creatinine [Mass,1,1,,
13678-8,Alpha ketoglutarate/Creatinin,1,1,,
13679-6,2-Oxoisocaproate/Creatinine [,1,1,,
1368-0,Corticotropin [Mass/volume] i,1,1,,
13680-4,2-Oxoisovalerate/Creatinine [,1,1,,
13681-2,Beta aminoisobutyrate/Creatin,1,1,,
13682-0,"3-Hydroxy,3-Methylglutarate/C",1,1,,
13683-8,3-Hydroxyadipate/Creatinine [,1,1,,
13684-6,Beta hydroxybutyrate/Creatini,1,1,,
13685-3,3-Hydroxyglutarate/Creatinine,1,1,,
13686-1,3-Hydroxyisobutyrate/Creatini,1,1,,
13687-9,3-Hydroxyisovalerate/Creatini,1,1,,
13688-7,3-Hydroxypropionate (3-OH-C3),1,1,,
13689-5,3-Hydroxyvalerate/Creatinine,1,1,,
13690-3,Deprecated Vanillylmandelate/,1,1,,
13691-1,3-Methylcrotonylglycine/Creat,1,1,,
13692-9,3-Methylglutaconate/Creatinin,1,1,,
13693-7,3-Methylglutarate/Creatinine,1,1,,
13694-5,3-Methylhistidine/Creatinine,1,1,,
13695-2,Gamma aminobutyrate/Creatinin,1,1,,
13696-0,4-Hydroxyphenylacetate/Creati,1,1,,
13697-8,4-Hydroxyphenyllactate/Creati,1,1,,
1369-8,Ascorbate [Mass/time] in 24 h,1,1,,
13698-6,4-Hydroxyphenylpyruvate/Creat,1,1,,
13699-4,5-Hydroxyhexanoate/Creatinine,1,1,,
137-0,Ceftizoxime [Susceptibility],1,1,,
13700-0,5-Oxoproline/Creatinine [Mass,1,1,,
13701-8,Acetoacetate/Creatinine [Mass,1,1,,
13702-6,Aconitate/Creatinine [Mass Ra,1,1,,
13703-4,Adipate/Creatinine [Mass Rati,1,1,,
13704-2,Alanine/Creatinine [Mass Rati,1,1,,
13705-9,Albumin/Creatinine [Mass Rati,1,1,,
1370-6,Carotene [Mass/volume] in Ser,1,1,,
